Country of residence,Origin,YearMonth,Values
USA (INS/DHS),Central African Rep.,2008.1666666666667,3
USA (INS/DHS),Central African Rep.,2008.25,4
USA (INS/DHS),Central African Rep.,2008.3333333333333,2
USA (INS/DHS),Central African Rep.,2008.4166666666667,3
USA (INS/DHS),Central African Rep.,2008.5,1
USA (INS/DHS),Central African Rep.,2008.5833333333333,1
USA (INS/DHS),Central African Rep.,2008.6666666666667,3
Belgium,Central African Rep.,2009.0,1
Belgium,Central African Rep.,2009.1666666666667,1
Belgium,Central African Rep.,2009.5833333333333,2
Belgium,Central African Rep.,2009.8333333333333,2
Belgium,Central African Rep.,2009.9166666666667,1
France,Central African Rep.,2009.0,16
France,Central African Rep.,2009.0833333333333,20
France,Central African Rep.,2009.1666666666667,13
France,Central African Rep.,2009.25,11
France,Central African Rep.,2009.3333333333333,10
France,Central African Rep.,2009.4166666666667,8
France,Central African Rep.,2009.5,9
France,Central African Rep.,2009.5833333333333,16
France,Central African Rep.,2009.6666666666667,9
France,Central African Rep.,2009.75,6
France,Central African Rep.,2009.8333333333333,21
France,Central African Rep.,2009.9166666666667,4
Germany,Central African Rep.,2009.6666666666667,1
Netherlands,Central African Rep.,2009.4166666666667,1
Norway,Central African Rep.,2009.0,1
Norway,Central African Rep.,2009.0833333333333,1
Norway,Central African Rep.,2009.1666666666667,1
Spain,Central African Rep.,2009.0833333333333,1
Spain,Central African Rep.,2009.25,1
Spain,Central African Rep.,2009.3333333333333,1
Spain,Central African Rep.,2009.4166666666667,1
Spain,Central African Rep.,2009.5833333333333,4
Spain,Central African Rep.,2009.6666666666667,3
Sweden,Central African Rep.,2009.25,1
Switzerland,Central African Rep.,2009.25,1
United Kingdom of Great Britain and Northern Ireland,Central African Rep.,2009.3333333333333,1
United Kingdom of Great Britain and Northern Ireland,Central African Rep.,2009.4166666666667,1
USA (EOIR),Central African Rep.,2009.1666666666667,1
USA (EOIR),Central African Rep.,2009.25,1
USA (EOIR),Central African Rep.,2009.3333333333333,1
USA (EOIR),Central African Rep.,2009.4166666666667,1
USA (EOIR),Central African Rep.,2009.5,1
USA (EOIR),Central African Rep.,2009.75,1
USA (INS/DHS),Central African Rep.,2009.0,1
USA (INS/DHS),Central African Rep.,2009.0833333333333,1
USA (INS/DHS),Central African Rep.,2009.1666666666667,2
USA (INS/DHS),Central African Rep.,2009.25,1
USA (INS/DHS),Central African Rep.,2009.3333333333333,1
USA (INS/DHS),Central African Rep.,2009.4166666666667,2
USA (INS/DHS),Central African Rep.,2009.5,2
USA (INS/DHS),Central African Rep.,2009.5833333333333,2
USA (INS/DHS),Central African Rep.,2009.6666666666667,1
USA (INS/DHS),Central African Rep.,2009.75,3
USA (INS/DHS),Central African Rep.,2009.8333333333333,1
Belgium,Central African Rep.,2010.0,3
Belgium,Central African Rep.,2010.75,2
Canada,Central African Rep.,2010.0833333333333,2
Canada,Central African Rep.,2010.5,1
Canada,Central African Rep.,2010.75,1
Cyprus,Central African Rep.,2010.4166666666667,1
Czech Rep.,Central African Rep.,2010.1666666666667,1
France,Central African Rep.,2010.0,10
France,Central African Rep.,2010.0833333333333,14
France,Central African Rep.,2010.1666666666667,15
France,Central African Rep.,2010.25,10
France,Central African Rep.,2010.3333333333333,10
France,Central African Rep.,2010.4166666666667,4
France,Central African Rep.,2010.5,9
France,Central African Rep.,2010.5833333333333,6
France,Central African Rep.,2010.6666666666667,5
France,Central African Rep.,2010.75,7
France,Central African Rep.,2010.8333333333333,3
France,Central African Rep.,2010.9166666666667,7
Germany,Central African Rep.,2010.9166666666667,2
Greece,Central African Rep.,2010.8333333333333,1
Ireland,Central African Rep.,2010.25,1
Italy,Central African Rep.,2010.6666666666667,1
Netherlands,Central African Rep.,2010.9166666666667,1
Spain,Central African Rep.,2010.4166666666667,1
Spain,Central African Rep.,2010.9166666666667,3
USA (EOIR),Central African Rep.,2010.25,2
USA (EOIR),Central African Rep.,2010.5,1
USA (EOIR),Central African Rep.,2010.6666666666667,1
USA (EOIR),Central African Rep.,2010.75,1
USA (EOIR),Central African Rep.,2010.8333333333333,1
USA (INS/DHS),Central African Rep.,2010.1666666666667,3
USA (INS/DHS),Central African Rep.,2010.25,2
USA (INS/DHS),Central African Rep.,2010.3333333333333,6
USA (INS/DHS),Central African Rep.,2010.4166666666667,2
USA (INS/DHS),Central African Rep.,2010.5,3
USA (INS/DHS),Central African Rep.,2010.6666666666667,3
USA (INS/DHS),Central African Rep.,2010.8333333333333,3
Belgium,Central African Rep.,2011.5833333333333,1
Belgium,Central African Rep.,2011.6666666666667,1
Belgium,Central African Rep.,2011.9166666666667,1
Canada,Central African Rep.,2011.0833333333333,1
Canada,Central African Rep.,2011.25,1
Canada,Central African Rep.,2011.4166666666667,1
Canada,Central African Rep.,2011.5833333333333,1
France,Central African Rep.,2011.0,7
France,Central African Rep.,2011.0833333333333,4
France,Central African Rep.,2011.1666666666667,7
France,Central African Rep.,2011.25,3
France,Central African Rep.,2011.3333333333333,8
France,Central African Rep.,2011.5,6
France,Central African Rep.,2011.5833333333333,4
France,Central African Rep.,2011.6666666666667,4
France,Central African Rep.,2011.75,3
France,Central African Rep.,2011.8333333333333,5
France,Central African Rep.,2011.9166666666667,6
Germany,Central African Rep.,2011.5833333333333,1
Italy,Central African Rep.,2011.3333333333333,1
Italy,Central African Rep.,2011.4166666666667,1
Italy,Central African Rep.,2011.5,2
Portugal,Central African Rep.,2011.5,5
Spain,Central African Rep.,2011.3333333333333,1
Spain,Central African Rep.,2011.5,1
Spain,Central African Rep.,2011.6666666666667,1
Switzerland,Central African Rep.,2011.1666666666667,1
Turkey,Central African Rep.,2011.9166666666667,2
USA (EOIR),Central African Rep.,2011.6666666666667,1
USA (EOIR),Central African Rep.,2011.75,2
USA (INS/DHS),Central African Rep.,2011.0,1
USA (INS/DHS),Central African Rep.,2011.1666666666667,4
USA (INS/DHS),Central African Rep.,2011.25,1
USA (INS/DHS),Central African Rep.,2011.3333333333333,1
USA (INS/DHS),Central African Rep.,2011.4166666666667,1
USA (INS/DHS),Central African Rep.,2011.5,2
USA (INS/DHS),Central African Rep.,2011.6666666666667,3
USA (INS/DHS),Central African Rep.,2011.9166666666667,2
Belgium,Central African Rep.,2012.25,1
Belgium,Central African Rep.,2012.5,1
Belgium,Central African Rep.,2012.5833333333333,1
Belgium,Central African Rep.,2012.75,1
Belgium,Central African Rep.,2012.8333333333333,2
Belgium,Central African Rep.,2012.9166666666667,2
Canada,Central African Rep.,2012.0,1
Canada,Central African Rep.,2012.0833333333333,1
Canada,Central African Rep.,2012.5,1
Canada,Central African Rep.,2012.9166666666667,1
France,Central African Rep.,2012.0,2
France,Central African Rep.,2012.0833333333333,11
France,Central African Rep.,2012.1666666666667,13
France,Central African Rep.,2012.25,5
France,Central African Rep.,2012.3333333333333,6
France,Central African Rep.,2012.4166666666667,8
France,Central African Rep.,2012.5,5
France,Central African Rep.,2012.5833333333333,5
France,Central African Rep.,2012.6666666666667,4
France,Central African Rep.,2012.75,6
France,Central African Rep.,2012.8333333333333,6
France,Central African Rep.,2012.9166666666667,5
Germany,Central African Rep.,2012.3333333333333,1
Hungary,Central African Rep.,2012.8333333333333,1
Netherlands,Central African Rep.,2012.1666666666667,1
Norway,Central African Rep.,2012.3333333333333,1
Spain,Central African Rep.,2012.0,3
Spain,Central African Rep.,2012.1666666666667,2
Spain,Central African Rep.,2012.3333333333333,1
Spain,Central African Rep.,2012.4166666666667,2
Spain,Central African Rep.,2012.5,1
Spain,Central African Rep.,2012.5833333333333,1
Switzerland,Central African Rep.,2012.25,1
United Kingdom of Great Britain and Northern Ireland,Central African Rep.,2012.5833333333333,2
United Kingdom of Great Britain and Northern Ireland,Central African Rep.,2012.6666666666667,2
United Kingdom of Great Britain and Northern Ireland,Central African Rep.,2012.75,1
USA (EOIR),Central African Rep.,2012.75,1
USA (INS/DHS),Central African Rep.,2012.0833333333333,2
USA (INS/DHS),Central African Rep.,2012.1666666666667,4
USA (INS/DHS),Central African Rep.,2012.25,4
USA (INS/DHS),Central African Rep.,2012.3333333333333,1
USA (INS/DHS),Central African Rep.,2012.4166666666667,1
USA (INS/DHS),Central African Rep.,2012.5,1
USA (INS/DHS),Central African Rep.,2012.6666666666667,3
USA (INS/DHS),Central African Rep.,2012.75,5
Belgium,Central African Rep.,2013.0,2
Belgium,Central African Rep.,2013.0833333333333,1
Belgium,Central African Rep.,2013.1666666666667,1
Belgium,Central African Rep.,2013.25,1
Belgium,Central African Rep.,2013.3333333333333,2
Belgium,Central African Rep.,2013.5,1
Belgium,Central African Rep.,2013.5833333333333,2
Belgium,Central African Rep.,2013.6666666666667,1
Belgium,Central African Rep.,2013.8333333333333,1
Belgium,Central African Rep.,2013.9166666666667,2
Canada,Central African Rep.,2013.0,2
Canada,Central African Rep.,2013.25,1
Canada,Central African Rep.,2013.3333333333333,1
Canada,Central African Rep.,2013.5833333333333,1
Canada,Central African Rep.,2013.6666666666667,2
Canada,Central African Rep.,2013.75,2
Canada,Central African Rep.,2013.8333333333333,1
Canada,Central African Rep.,2013.9166666666667,1
Finland,Central African Rep.,2013.25,1
Finland,Central African Rep.,2013.9166666666667,1
France,Central African Rep.,2013.0,9
France,Central African Rep.,2013.0833333333333,19
France,Central African Rep.,2013.1666666666667,8
France,Central African Rep.,2013.25,20
France,Central African Rep.,2013.3333333333333,15
France,Central African Rep.,2013.4166666666667,39
France,Central African Rep.,2013.5,41
France,Central African Rep.,2013.5833333333333,32
France,Central African Rep.,2013.6666666666667,44
France,Central African Rep.,2013.75,40
France,Central African Rep.,2013.8333333333333,55
France,Central African Rep.,2013.9166666666667,38
Germany,Central African Rep.,2013.0,2
Germany,Central African Rep.,2013.3333333333333,1
Germany,Central African Rep.,2013.4166666666667,1
Germany,Central African Rep.,2013.5,1
Germany,Central African Rep.,2013.8333333333333,1
Germany,Central African Rep.,2013.9166666666667,3
Greece,Central African Rep.,2013.0833333333333,1
Greece,Central African Rep.,2013.6666666666667,1
Hungary,Central African Rep.,2013.25,2
Hungary,Central African Rep.,2013.8333333333333,1
Italy,Central African Rep.,2013.0833333333333,1
Italy,Central African Rep.,2013.8333333333333,1
Netherlands,Central African Rep.,2013.5833333333333,2
Norway,Central African Rep.,2013.9166666666667,5
Romania,Central African Rep.,2013.6666666666667,1
Serbia and Kosovo: S/RES/1244 (1999),Central African Rep.,2013.25,2
Spain,Central African Rep.,2013.0833333333333,1
Spain,Central African Rep.,2013.1666666666667,1
Spain,Central African Rep.,2013.3333333333333,1
Spain,Central African Rep.,2013.4166666666667,1
Spain,Central African Rep.,2013.5833333333333,2
Spain,Central African Rep.,2013.6666666666667,1
Spain,Central African Rep.,2013.75,1
Spain,Central African Rep.,2013.8333333333333,1
Spain,Central African Rep.,2013.9166666666667,1
Sweden,Central African Rep.,2013.9166666666667,1
Switzerland,Central African Rep.,2013.4166666666667,1
Switzerland,Central African Rep.,2013.5833333333333,1
Switzerland,Central African Rep.,2013.9166666666667,1
The former Yugoslav Rep. of Macedonia,Central African Rep.,2013.5,1
Turkey,Central African Rep.,2013.5,2
Turkey,Central African Rep.,2013.9166666666667,16
United Kingdom of Great Britain and Northern Ireland,Central African Rep.,2013.25,2
United Kingdom of Great Britain and Northern Ireland,Central African Rep.,2013.6666666666667,1
United Kingdom of Great Britain and Northern Ireland,Central African Rep.,2013.75,2
USA (INS/DHS),Central African Rep.,2013.0,1
USA (INS/DHS),Central African Rep.,2013.0833333333333,4
USA (INS/DHS),Central African Rep.,2013.1666666666667,2
USA (INS/DHS),Central African Rep.,2013.3333333333333,5
USA (INS/DHS),Central African Rep.,2013.4166666666667,2
USA (INS/DHS),Central African Rep.,2013.5,2
USA (INS/DHS),Central African Rep.,2013.5833333333333,1
USA (INS/DHS),Central African Rep.,2013.6666666666667,2
USA (INS/DHS),Central African Rep.,2013.75,2
USA (INS/DHS),Central African Rep.,2013.8333333333333,3
USA (INS/DHS),Central African Rep.,2013.9166666666667,3
Belgium,Central African Rep.,2014.0,8
Belgium,Central African Rep.,2014.0833333333333,9
Belgium,Central African Rep.,2014.1666666666667,7
Belgium,Central African Rep.,2014.25,9
Belgium,Central African Rep.,2014.3333333333333,4
Belgium,Central African Rep.,2014.4166666666667,9
Belgium,Central African Rep.,2014.5,2
Belgium,Central African Rep.,2014.5833333333333,5
Belgium,Central African Rep.,2014.6666666666667,3
Belgium,Central African Rep.,2014.75,3
Belgium,Central African Rep.,2014.8333333333333,3
Belgium,Central African Rep.,2014.9166666666667,2
Bosnia and Herzegovina,Central African Rep.,2014.8333333333333,1
Bulgaria,Central African Rep.,2014.6666666666667,3
Bulgaria,Central African Rep.,2014.75,1
Canada,Central African Rep.,2014.0,2
Canada,Central African Rep.,2014.0833333333333,1
Canada,Central African Rep.,2014.25,3
Canada,Central African Rep.,2014.3333333333333,5
Canada,Central African Rep.,2014.4166666666667,2
Canada,Central African Rep.,2014.5,2
Canada,Central African Rep.,2014.5833333333333,1
Canada,Central African Rep.,2014.75,3
Canada,Central African Rep.,2014.8333333333333,3
Canada,Central African Rep.,2014.9166666666667,1
Denmark,Central African Rep.,2014.5833333333333,1
Finland,Central African Rep.,2014.0,1
Finland,Central African Rep.,2014.5,2
Finland,Central African Rep.,2014.6666666666667,1
France,Central African Rep.,2014.0,40
France,Central African Rep.,2014.0833333333333,50
France,Central African Rep.,2014.1666666666667,61
France,Central African Rep.,2014.25,64
France,Central African Rep.,2014.3333333333333,50
France,Central African Rep.,2014.4166666666667,59
France,Central African Rep.,2014.5,65
France,Central African Rep.,2014.5833333333333,60
France,Central African Rep.,2014.6666666666667,77
France,Central African Rep.,2014.75,96
France,Central African Rep.,2014.8333333333333,62
France,Central African Rep.,2014.9166666666667,80
Germany,Central African Rep.,2014.0833333333333,1
Germany,Central African Rep.,2014.1666666666667,2
Germany,Central African Rep.,2014.25,3
Germany,Central African Rep.,2014.3333333333333,1
Germany,Central African Rep.,2014.4166666666667,5
Germany,Central African Rep.,2014.5,3
Germany,Central African Rep.,2014.5833333333333,11
Germany,Central African Rep.,2014.6666666666667,6
Germany,Central African Rep.,2014.75,2
Germany,Central African Rep.,2014.9166666666667,1
Greece,Central African Rep.,2014.3333333333333,2
Greece,Central African Rep.,2014.4166666666667,1
Greece,Central African Rep.,2014.6666666666667,1
Greece,Central African Rep.,2014.75,1
Hungary,Central African Rep.,2014.1666666666667,1
Hungary,Central African Rep.,2014.3333333333333,2
Hungary,Central African Rep.,2014.5833333333333,2
Hungary,Central African Rep.,2014.9166666666667,1
Ireland,Central African Rep.,2014.1666666666667,1
Italy,Central African Rep.,2014.0,1
Italy,Central African Rep.,2014.0833333333333,4
Italy,Central African Rep.,2014.1666666666667,9
Italy,Central African Rep.,2014.25,2
Italy,Central African Rep.,2014.3333333333333,5
Italy,Central African Rep.,2014.4166666666667,3
Italy,Central African Rep.,2014.5,6
Italy,Central African Rep.,2014.5833333333333,4
Italy,Central African Rep.,2014.6666666666667,9
Italy,Central African Rep.,2014.75,1
Netherlands,Central African Rep.,2014.0,1
Netherlands,Central African Rep.,2014.0833333333333,1
Netherlands,Central African Rep.,2014.75,1
Netherlands,Central African Rep.,2014.9166666666667,3
Poland,Central African Rep.,2014.3333333333333,1
Portugal,Central African Rep.,2014.3333333333333,1
Romania,Central African Rep.,2014.1666666666667,1
Romania,Central African Rep.,2014.25,1
Romania,Central African Rep.,2014.5,2
Romania,Central African Rep.,2014.5833333333333,1
Romania,Central African Rep.,2014.8333333333333,1
Serbia and Kosovo: S/RES/1244 (1999),Central African Rep.,2014.0,1
Serbia and Kosovo: S/RES/1244 (1999),Central African Rep.,2014.0833333333333,3
Serbia and Kosovo: S/RES/1244 (1999),Central African Rep.,2014.1666666666667,1
Serbia and Kosovo: S/RES/1244 (1999),Central African Rep.,2014.3333333333333,2
Serbia and Kosovo: S/RES/1244 (1999),Central African Rep.,2014.5,1
Serbia and Kosovo: S/RES/1244 (1999),Central African Rep.,2014.6666666666667,1
Spain,Central African Rep.,2014.0833333333333,5
Spain,Central African Rep.,2014.1666666666667,2
Spain,Central African Rep.,2014.25,3
Spain,Central African Rep.,2014.3333333333333,1
Spain,Central African Rep.,2014.4166666666667,1
Spain,Central African Rep.,2014.5,1
Spain,Central African Rep.,2014.5833333333333,3
Spain,Central African Rep.,2014.75,1
Spain,Central African Rep.,2014.9166666666667,1
Sweden,Central African Rep.,2014.1666666666667,2
Sweden,Central African Rep.,2014.25,2
Sweden,Central African Rep.,2014.5833333333333,2
Sweden,Central African Rep.,2014.75,2
Sweden,Central African Rep.,2014.8333333333333,1
Switzerland,Central African Rep.,2014.0,1
Switzerland,Central African Rep.,2014.1666666666667,1
